Q1_res,Q1_cat,user_id,Total (MB),Downlink (Kbps),Uplink (Kbps),Downlink TCP Rate(%),Video Download (Kbps),Video Delay (ms),Web Download (Kbps),Web TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_all,outliers,LogisticRegression,RandomForest,GaussianNB,KNeighborsClassifier,AdaBoostClassifier,threshold,Q1_new,new_cls,STD Downlink (Kbps),STD Uplink (Kbps),STD Downlink TCP Rate(%),STD Video Download (Kbps),STD Video Delay (ms),STD Web Download (Kbps),STD Web TCP RTT(ms)
7,0,185,144.94069,4299.5,13.97,0.15,19682.64,1371,5642.71,58,0,0,0,0,0,0,0,0,0,False,True,True,False,False,0.5,0,0,0.34105423302104937,0.008147357291677464,0.007400555041628121,0.7107642507534606,0.11424638678596008,0.5021585115481035,0.03530127814972611
8,0,2040,180.81661,1007.03,41.28,1.75,5704.82,1301,1779.48,70,1,0,0,0,0,0,0,1,0,False,False,False,True,True,0.5,0,0,0.07907384214354031,0.03645579592217512,0.15541165587419056,0.20600804124768615,0.10621702225281028,0.1583602609614209,0.0426049908703591
4,0,1377,176.65816,530.61,120.31,1.16,2470.89,2360,701.73,236,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.041165312127515,0.11837508940325273,0.10083256244218315,0.0892268658850753,0.2276898371186052,0.062448662488175134,0.1436396835057821
2,0,497,494.01547,1269.64,342.07,4.51,8762.35,1094,1802.7,410,0,0,1,0,0,0,0,1,0,False,False,False,True,False,0.5,0,0,0.09996960442788692,0.34824251344935886,0.41073080481036073,0.3164191964385665,0.08247304427621013,0.16042666533771296,0.24954351795496044
6,0,783,102.31059,732.46,275.72,3.19,5223.63,1442,1259.64,74,1,0,0,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.05722642791554806,0.2794667938179594,0.28862164662349676,0.18863168066698877,0.12239045652672631,0.11209843275420023,0.04503956177723676
5,0,413,271.11025,375.36,251.52,0.89,1084.38,1056,2676.24,145,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.028812137859037752,0.2543820550827693,0.07585568917668825,0.03915829066792045,0.07811424638678596,0.2381651183465917,0.08825319537431528
3,0,1264,112.09796000000001,77.17,29.94,5.59,274.06,1283,181.31,723,0,0,1,1,1,0,0,3,0,False,False,False,False,True,0.5,0,0,0.005085290611905835,0.024701211737999235,0.5106382978723404,0.00989664245047887,0.10415232851571461,0.016135218667765426,0.44004869141813757
7,0,1840,170.45082,1078.46,135.39,2.48,9821.94,1137,8311.67,73,1,0,0,0,0,0,0,1,0,False,False,True,True,False,0.5,0,0,0.08475749585044744,0.1340064059374125,0.22294172062904719,0.35468228982725114,0.08740536820371644,0.7396757649567364,0.044430919050517347
1,0,553,386.07804,265.74,142.68,2.69,1315.56,2309,475.42,992,1,1,1,1,1,0,0,5,0,False,False,False,False,False,0.5,0,0,0.020089722636425993,0.1415629243415256,0.242368177613321,0.04750648377053194,0.22183987153016746,0.04230878417643285,0.6037735849056604
1,0,405,824.8874099999999,5137.45,100.13,0.66,7533.97,1562,2018.92,62,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,0,0.4077295462466243,0.09745731966456936,0.054579093432007404,0.27206088930392724,0.1361550814406974,0.1796686099648391,0.03773584905660377
8,0,2465,804.65732,6877.21,128.52,0.41,1958.08,1540,1302.42,43,0,0,0,0,0,1,0,1,0,False,False,True,True,True,0.5,1,1,0.5461614848316547,0.12688524250308378,0.03145235892691951,0.07070866835522756,0.13363156687313604,0.11590552918907422,0.026171637248934874
7,0,1964,262.16515,297.8,126.99,3.88,714.4,6575,734.22,112,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.022640722746231988,0.1252993065417267,0.3524514338575393,0.025797859470999433,0.7111722872218399,0.06534002675112642,0.06816798539257456
5,0,337,738.3276599999999,1425.37,206.29,0.72,3119.34,1799,1615.28,320,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.11236097208540678,0.20749847107480848,0.06012950971322848,0.11264319003676845,0.16334021564579032,0.143747702882732,0.19476567255021301
6,0,2363,626.4376,2677.34,356.91,0.94,3868.9,1724,1745.61,69,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.21197967475146448,0.36362505571507053,0.08048103607770582,0.1397107201950584,0.1547373250745584,0.1553460871360543,0.041996348143639686
8,0,2110,122.18007,3041.23,125.11,1.56,9294.0,759,1400.95,121,0,0,0,0,0,0,1,1,0,False,True,False,True,False,0.5,0,0,0.24093424212380707,0.12335057477221606,0.13783533765032377,0.33561772945614327,0.0440467997247075,0.1246739539606529,0.0736457699330493
3,0,983,429.76537,5835.91,74.66,0.37,10825.94,1125,2232.43,245,1,0,1,0,0,0,0,2,0,False,False,True,True,False,0.5,0,0,0.46330570147728845,0.07105615042550766,0.027752081406105456,0.3909379601924295,0.08602890571231935,0.1986693850889613,0.14911746804625683
2,0,643,317.43289,4431.18,61.95,2.7,7755.67,1760,694.22,170,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.3515319527484122,0.05788147979227349,0.24329324699352453,0.2800667479891464,0.1588667125487497,0.06178032928981366,0.10346926354230067
8,0,754,517.90409,970.16,95.79,1.55,4246.17,1652,1589.45,106,1,0,1,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.07614011244770291,0.09295865164346502,0.13691026827012026,0.15333440222560704,0.14647855012617572,0.1414490282470893,0.06451612903225806
4,0,694,432.75269000000003,1403.95,280.55,1.11,6224.51,1691,3261.52,58,1,0,0,1,0,0,0,2,0,False,False,False,True,False,0.5,0,0,0.11065659209937921,0.2844733759704788,0.09620721554116558,0.22477468400872158,0.15095205322321634,0.29025061160052007,0.03530127814972611
4,0,36,168.30615,205.13,85.36,0.73,17208.51,932,3196.87,91,1,0,1,0,0,0,0,2,0,False,False,True,True,False,0.5,0,0,0.015267011574188272,0.08214733656048842,0.061054579093431996,0.6214203844978842,0.06389080064234916,0.2844972505786733,0.05538648813146683
8,0,951,155.04128,2560.88,91.87,3.4,4765.62,1894,2629.37,50,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.20271300373499518,0.08889533859214496,0.3080481036077706,0.17209237829253124,0.17423721036935078,0.2339940428462985,0.030432136335970784
3,0,3076,385.3116,1806.84,116.2,0.81,6951.21,1955,2231.79,95,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.14271437233143586,0.11411483005607787,0.06845513413506013,0.25101671155291994,0.18123422803395275,0.19861242992958028,0.05782105903834449
7,0,1259,219.4169,346.24,57.23,3.83,2049.41,2325,2090.39,255,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.026495072257117898,0.05298891917945953,0.34782608695652173,0.07400670657679304,0.2236751548520303,0.18602889940383965,0.155203895313451
1,0,2426,330.19582,929.86,83.13,2.2,3747.51,2305,1024.68,248,1,1,1,1,0,0,0,4,0,False,False,False,False,False,0.5,0,0,0.07293345915933169,0.0798358089828242,0.19703977798334876,0.13532717853606538,0.22138105069970176,0.09118876986644905,0.1509433962264151
6,0,446,468.40499000000005,1539.65,342.06,0.9,9487.44,1184,2480.08,39,0,0,1,0,0,0,0,1,0,False,False,True,True,True,0.5,1,1,0.12145418145997414,0.3482321478548402,0.07678075855689177,0.3426030849097689,0.09279651296168846,0.22070836199631394,0.023737066342057214
5,0,2308,319.7114,1567.44,83.89,5.89,1745.91,2647,1009.41,188,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.1236654195464217,0.0806235941662434,0.5383903792784458,0.06304694964867388,0.2606102317045194,0.0898298553605929,0.11442483262325015
1,0,531,786.3593900000001,1122.78,42.49,1.36,1438.05,3069,868.87,268,1,0,0,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.08828401877205072,0.03771003285893463,0.11933395004625347,0.051929747777534625,0.30901582931865107,0.07732285833027051,0.1631162507608034
1,0,2926,165.42613,571.11,70.28,3.63,2457.3,2100,2126.78,96,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.04438787932798732,0.06651602002632861,0.3293246993524514,0.08873611433102872,0.1978664831383345,0.18926733416926897,0.05842970176506391
6,0,911,816.78409,1547.18,213.23,1.16,8184.24,1191,2746.2,48,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.12205334025058047,0.21469219367076794,0.10083256244218315,0.29554293588596364,0.09359944941500344,0.24439102920642775,0.029214850882531954
8,0,1146,257.04097,700.41,24.27,1.47,1599.64,3041,348.22,396,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.05467622350134711,0.01882391964591129,0.1295097132284921,0.05776496070015333,0.3058040835053911,0.030988946249458263,0.24102251978088862
3,0,819,114.44455,289.2,48.77,1.39,12624.25,1181,166.99,116,1,0,0,0,1,0,0,2,0,False,False,False,False,True,0.5,0,0,0.021956424525884775,0.04421962621666166,0.12210915818686399,0.4558771380553816,0.09245239733883918,0.014860846976615459,0.07060255629945222
5,0,2339,353.61071,3253.19,81.83,1.75,8206.23,2213,1518.26,282,1,0,1,1,0,0,0,3,0,False,False,False,True,False,0.5,0,0,0.25779980616855064,0.07848828169539664,0.15541165587419056,0.29633702173390214,0.2108281715989906,0.13511365669031788,0.17163724893487523
7,0,804,422.64457999999996,1373.46,156.44,2.73,1954.46,2048,693.54,351,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.10823051619956683,0.1558259823992205,0.24606845513413506,0.07057794571905034,0.19190181234228035,0.06171981443297134,0.21363359707851493
8,0,742,287.87143,77.0,200.6,0.91,6549.31,1324,3062.46,96,0,0,0,0,0,0,0,0,0,False,True,False,True,False,0.5,0,0,0.005071763786619901,0.2016004477936832,0.07770582793709528,0.23650361003920958,0.10885524202798808,0.2725357771842971,0.05842970176506391
4,0,1353,360.30192,2087.4,78.2,0.64,14231.81,1180,3107.17,124,0,0,0,0,0,0,0,0,0,False,False,True,True,False,0.5,0,0,0.165038408226856,0.07472557088511812,0.052728954671600374,0.5139280996612045,0.09233769213122275,0.27651462902167945,0.07547169811320754
1,0,2853,195.14562,2321.62,112.71,2.0,2907.82,1729,2212.41,35,0,0,0,0,0,0,0,0,0,False,True,False,True,True,0.5,1,1,0.18367519068845173,0.11049723756906077,0.17853839037927843,0.10500494362676593,0.1553108511126405,0.19688775650957424,0.02130249543517955
8,0,1498,251.55598999999998,1561.94,220.7,0.79,3633.12,2365,2788.68,152,0,0,1,0,1,0,0,2,0,False,False,False,True,False,0.5,0,0,0.1232277869636415,0.22243529277621715,0.0666049953746531,0.1311964154553156,0.22826336315668733,0.24817142791034189,0.09251369446135119
1,0,2133,836.16608,259.97,79.7,3.77,672.6,4637,379.81,253,1,0,1,1,1,0,0,4,0,False,False,False,False,False,0.5,0,0,0.01963060627230932,0.07628041006291916,0.3422756706753006,0.024288410246632447,0.4888735948612067,0.033800217319530014,0.15398660986001217
5,0,2804,271.67445,217.82,23.87,2.36,869.2,2402,652.74,546,0,0,0,1,1,0,0,2,0,False,False,False,False,False,0.5,0,0,0.016276749297002933,0.01840929586516435,0.21184088806660498,0.03138787717272216,0.23250745583849508,0.05808892302243233,0.332318928788801
8,0,1881,882.8430699999999,8055.06,365.94,0.27,9608.84,1421,1567.42,69,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.6398824916730456,0.3729851875654328,0.018501387604070305,0.34698698768101655,0.11998164716678138,0.13948852487027127,0.041996348143639686
2,0,1157,131.60291,1178.34,103.83,2.36,4005.17,1855,1462.66,649,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.09270490355373572,0.1012925896364786,0.21184088806660498,0.1446315968889457,0.16976370727231016,0.13016567721909317,0.3950091296409008
2,0,2354,723.4975599999999,1093.96,55.78,1.29,2527.19,2260,1227.67,207,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.08599082403828252,0.051485907974251864,0.11285846438482885,0.0912599278786605,0.2162193163569626,0.10925334455824601,0.12598904443091904
7,0,2779,320.75538,6287.68,459.51,0.21,17070.16,1232,2724.79,113,1,0,0,1,1,0,0,3,0,False,False,True,False,True,0.5,0,0,0.4992528418268535,0.4699760554766618,0.012950971322849211,0.6164243964550332,0.0983023629272769,0.24248570114026008,0.06877662811929397
1,0,1252,711.41875,3744.3,104.36,1.46,4519.04,1216,1699.83,112,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.2968772130284016,0.1018419661459683,0.1285846438482886,0.16318807231778457,0.09646707960541409,0.15127201339158183,0.06816798539257456
3,0,2756,672.90031,1203.37,125.5,2.55,2621.07,2401,858.57,176,1,0,1,1,1,0,0,4,0,False,False,False,False,False,0.5,0,0,0.09469652965318812,0.12375483295844433,0.22941720629047177,0.09465004972515746,0.23239275063087864,0.07640623623398247,0.10712111990261716
8,0,1843,285.653,622.27,162.77,1.62,2520.92,2503,1744.63,109,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.04845865804344816,0.1623874037295409,0.14338575393154487,0.09103351049500545,0.24409268180775406,0.15525887454825216,0.06634205721241632
7,0,2061,363.95589,1645.02,104.07,2.01,5443.2,1486,2108.66,127,0,0,1,0,0,0,0,1,0,False,False,False,True,False,0.5,0,0,0.12983842605043755,0.10154136390492675,0.1794634597594819,0.19656062244197106,0.12743748566184904,0.18765479121929426,0.0772976262933658
7,0,2566,218.86756,3031.0,574.7,0.18,7844.05,995,6014.58,130,1,0,0,1,0,0,0,2,0,True,True,True,False,False,0.5,1,1,0.2401202455198359,0.5893773387372633,0.010175763182238666,0.2832582580955951,0.07111722872218398,0.5352521289215629,0.07912355447352404
2,0,2660,127.07378999999999,696.9,81.57,0.58,21586.99,726,3119.72,40,1,0,0,0,0,0,0,1,0,False,True,True,True,True,0.5,1,1,0.05439693434397285,0.07821877623791111,0.04717853839037928,0.7795326629645438,0.04026152787336545,0.2776314841001663,0.024345709068776627
1,0,2824,841.9423199999999,644.34,112.17,0.7,2738.19,1836,1902.38,150,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.05021475824380432,0.1099374954650524,0.05827937095282145,0.09887939645142209,0.16758430832759807,0.16929743141130438,0.09129640900791236
5,0,2101,141.32514,103.97,78.52,2.67,950.55,4074,331.51,849,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.007217754833452953,0.07505726990971567,0.24051803885291398,0.03432552536416365,0.424294562973159,0.029501882634994852,0.516737674984784
1,0,2418,268.22478,377.4,48.61,5.45,2246.09,3761,777.71,188,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.02897445976246895,0.044053776704362876,0.49768732654949116,0.08110906240091982,0.3883918329892177,0.06921030781593873,0.11442483262325015
5,0,1386,651.06505,5369.99,240.11,4.07,7665.48,1763,1701.86,82,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.4262326518465708,0.24255491173696267,0.3700277520814061,0.2768098765646091,0.15921082817159898,0.15145266803774346,0.04990870359099209
8,0,15,485.87565,1700.86,155.76,1.01,2438.2,4512,2612.73,104,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.13428159030906409,0.1551211219719507,0.08695652173913043,0.0880463899246792,0.4745354439091535,0.2325132087023924,0.06329884357881924
8,0,2002,330.33803,726.99,166.36,1.12,4070.04,1693,3119.57,82,0,0,0,0,1,0,0,1,0,False,False,False,False,False,0.5,0,0,0.05679118241958303,0.16610865216174472,0.0971322849213691,0.1469741320847516,0.1511814636384492,0.2776181352346864,0.04990870359099209
1,0,491,340.13613,1748.86,130.59,2.35,3968.49,2496,2325.38,171,0,0,0,0,0,0,1,1,0,False,False,False,True,False,0.5,0,0,0.1381009292133276,0.1290309205684492,0.2109158186864015,0.14330703713895093,0.2432897453544391,0.20694123206468684,0.10407790626902008
1,0,1876,590.7387,1348.17,46.62,1.22,1669.66,1378,1247.97,488,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.106218202014383,0.04199102339514683,0.10638297872340424,0.06029346870709535,0.11504932323927507,0.11105989101986223,0.29701765063907487
1,0,1407,524.10927,4367.71,115.5,0.67,5951.08,1166,2350.25,55,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.3464816727431288,0.11338923843977071,0.05550416281221092,0.21490079163028458,0.0907318192245928,0.20915447396125803,0.033475349969567865
2,0,1577,475.40567999999996,2584.24,653.1,1.34,12044.98,1612,3033.41,54,0,0,1,0,0,0,0,1,0,False,False,True,False,False,0.5,0,0,0.20457174866840339,0.6706435997636644,0.11748381128584644,0.43495898848124126,0.1418903418215187,0.26995054690301873,0.032866707242848445
3,0,663,635.79024,3895.56,365.71,0.43,13608.25,3036,6116.78,42,0,0,0,0,0,0,0,0,0,False,False,True,False,True,0.5,0,0,0.3089129047504619,0.37274677889150326,0.03330249768732655,0.4914105839112935,0.30523055746730904,0.5443471559352171,0.02556299452221546
8,0,1667,257.66161,533.13,79.09,1.19,8820.96,1106,3912.92,85,1,0,1,0,0,0,0,2,0,False,False,True,False,False,0.5,0,0,0.04136582741998883,0.07564810879728007,0.10360777058279369,0.31853567536297195,0.08384950676760725,0.34822028475799843,0.051734631771150334
7,0,511,166.57112,1248.12,94.11,0.92,7202.3,1430,1829.55,70,1,0,1,0,0,0,0,2,0,False,True,False,False,True,0.5,0,0,0.09825726748580876,0.09121723176432785,0.0786308973172988,0.2600838791545062,0.1210139940353292,0.16281611225861914,0.0426049908703591
1,0,1740,726.67652,1408.8,311.8,0.71,7693.7,1409,3197.07,44,1,0,1,1,1,0,0,4,0,False,False,True,False,True,0.5,0,0,0.11104250446783083,0.31686585884133384,0.059204440333024966,0.2778289353471841,0.11860518467538426,0.2845150490659799,0.02678027997565429
3,0,1770,502.93369,12166.14,80.89,3.41,12972.83,613,861.54,78,0,1,1,1,0,0,0,3,0,False,True,True,True,True,0.5,1,1,0.9669993204759533,0.07751391581064132,0.3089731729879741,0.4684647890273875,0.02729983941270934,0.07667054377048495,0.04747413268411443
1,0,1275,634.48978,5024.19,123.62,0.92,9823.98,1385,7270.5,104,0,0,0,0,0,0,0,0,0,False,False,True,True,True,0.5,1,1,0.3987174978237725,0.12180610118893369,0.0786308973172988,0.3547559567271963,0.11585225969259004,0.6470195098118611,0.06329884357881924
8,0,1705,258.97594,589.11,66.03,0.89,3221.36,1579,1687.96,123,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.045820131417086137,0.06211064235589232,0.07585568917668825,0.11632725725853688,0.13810506997017666,0.15021567316993728,0.07486305538648813
5,0,2616,709.46653,1010.54,154.15,0.79,2360.95,2459,951.77,178,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.07935313130091458,0.15345226125444425,0.0666049953746531,0.08525679775763734,0.23904565267263134,0.08470033131884121,0.10833840535605599
3,0,1435,217.0139,3462.01,123.41,0.72,7640.34,1255,1809.86,35,1,0,1,1,0,0,0,3,0,False,True,False,False,True,0.5,0,0,0.27441552179330697,0.12158842370404153,0.06012950971322848,0.2759020403564611,0.10094058270245469,0.16106385118328792,0.02130249543517955
1,0,2685,432.9738,1895.99,76.05,1.05,9293.11,1128,1769.65,67,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,0,0.14980799865050026,0.07249696806360328,0.09065679925994449,0.3355855904654809,0.08637302133516862,0.15748546531030327,0.04077906269020085
3,0,2589,168.08334,1651.7,87.97,3.03,4106.5,1195,2011.52,195,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.13036995071461424,0.08485275672986224,0.2738205365402405,0.14829074736514442,0.09405827024546914,0.17901006593449623,0.11868533171028606
1,0,1480,486.78714,473.54,113.51,1.33,757.72,2730,935.62,302,1,1,1,1,1,0,0,5,0,False,False,False,False,False,0.5,0,0,0.03662427730946671,0.11132648513055467,0.11655874190564292,0.027362197758070677,0.2701307639366827,0.08326310346883618,0.18381010346926355
4,0,2800,172.49886999999998,225.17,40.03,4.3,326.41,1366,334.95,140,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.016861585566718282,0.035160096607340915,0.3913043478260869,0.01178706510348394,0.11367286074787795,0.029808016616667748,0.0852099817407182
1,0,2630,481.61578,2680.56,123.95,1.37,4624.36,1446,1992.49,76,1,1,1,1,1,0,0,5,0,False,False,False,False,False,0.5,0,0,0.21223588873629215,0.12214816580804992,0.12025901942645699,0.16699130658358194,0.12284927735719202,0.1773165398672767,0.04625684723067559
1,0,1188,226.11279,549.24,105.53,1.58,1654.82,7901,1936.67,115,0,0,0,0,0,0,0,0,0,False,True,False,False,True,0.5,0,0,0.042647693039732266,0.10305474070465312,0.13968547641073079,0.0597575781212196,0.8632713925212204,0.17234898206001473,0.06999391357273281
1,0,2969,708.2664599999999,2448.03,52.93,1.81,2981.27,2206,784.86,887,1,1,0,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.1937335788319507,0.048531713536429884,0.16096207215541164,0.10765731313704716,0.21002523514567562,0.06984660373714838,0.5398660986001217
3,0,1536,120.93468999999999,375.43,51.63,1.49,1241.66,3329,1146.84,103,1,1,0,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.028817707728273138,0.047184186249002315,0.13135985198889916,0.04483786420879222,0.33883918329892176,0.10206008591329822,0.06269020085209982
3,0,335,368.76772,2105.47,79.37,2.36,3243.32,1846,1398.4,139,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.16647623018519017,0.07593834544380293,0.21184088806660498,0.1171202597697115,0.16873136040376233,0.12444702324749421,0.08460133901399879
1,0,1144,357.30232,1295.1,38.15,6.32,4322.31,2159,1852.58,207,0,0,0,0,0,0,1,1,0,False,False,False,False,False,0.5,0,0,0.10199544543835667,0.03321136483783027,0.5781683626271971,0.15608391093238463,0.2046340903877036,0.16486560807196995,0.12598904443091904
8,0,1446,115.23681,1424.2,98.99,0.45,8090.48,1155,2052.69,209,1,1,0,0,0,0,0,2,0,False,True,False,True,True,0.5,1,1,0.11226787569961537,0.09627564188944056,0.03515263644773358,0.29215714738652226,0.08947006194081211,0.1826738845465524,0.12720632988435787
5,0,2116,258.74278,3824.48,413.74,1.96,6791.62,1740,1072.72,55,1,0,1,0,0,0,0,2,0,False,False,True,False,False,0.5,0,0,0.3032571003897317,0.4225327293646927,0.17483811285846437,0.24525372108122787,0.1565726083964212,0.09546396651748568,0.033475349969567865
3,0,3003,312.10785,5681.34,427.66,4.11,3079.01,3046,1596.41,50,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.451006634509955,0.43696163693468637,0.3737280296022202,0.11118682431383255,0.30637760954347326,0.1420684156053577,0.030432136335970784
1,0,2420,612.74058,6952.07,120.37,0.72,11847.11,1266,1009.75,114,1,0,1,0,0,0,0,2,0,False,False,True,True,False,0.5,0,0,0.5521180621310956,0.11843728297036477,0.06012950971322848,0.4278136602988132,0.10220233998623537,0.08986011278901407,0.06938527084601338
1,0,326,216.88906,122.78,64.27,5.52,365.74,2369,418.78,391,1,0,0,1,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.00871445826656121,0.06028629772060576,0.5041628122109157,0.013207319600956514,0.22872218398715302,0.037268252571213974,0.23797930614729154
5,0,1095,340.96337,3962.07,145.81,0.3,5269.72,1423,3531.69,47,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.314205076219682,0.14480735542587045,0.021276595744680847,0.19029604704859343,0.12021105758201422,0.3142936981785918,0.028606208155812538
8,0,1138,325.81003,2304.07,247.16,0.34,3713.95,1568,1200.78,119,0,0,0,0,0,1,0,1,0,False,False,False,False,False,0.5,0,0,0.18227874490158041,0.24986265587262754,0.02497687326549491,0.13411528580951615,0.13684331268639596,0.1068603379398785,0.07242848447961046
3,0,960,605.1715,4075.03,103.33,0.58,3193.96,2841,1937.96,184,0,0,0,0,0,0,1,1,0,False,False,False,False,False,0.5,0,0,0.3231932537743821,0.10077430991054491,0.04717853839037928,0.11533780968084176,0.282863041982106,0.17246378230314205,0.11199026171637248
7,0,1227,260.25482,201.56,24.38,2.52,434.64,6632,657.18,120,1,0,0,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.014982948243183676,0.0189379411856167,0.22664199814986125,0.01569538303537961,0.7177104840559762,0.058484049440638036,0.07303712720632989
4,0,2537,207.8103,298.37,899.46,6.07,431.39,4403,1179.3,166,0,0,1,0,0,0,0,1,0,False,False,True,False,True,0.5,0,0,0.022686077395720115,0.9260103863257078,0.5550416281221091,0.015578021552623804,0.46203257627896305,0.10494878040315353,0.101034692635423
1,0,878,421.5146,1310.42,679.22,2.45,4753.39,4921,11058.24,67,0,0,0,0,0,0,1,1,0,False,False,True,False,False,0.5,0,0,0.10321445110530078,0.6977185326464399,0.22016651248843666,0.1716507380051148,0.5214498738242717,0.9840997213646812,0.04077906269020085
6,0,2833,336.72443,3172.37,68.08,2.28,5720.68,1334,1704.12,101,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.25136899428849696,0.0642355892322204,0.20444033302497686,0.2065807652835345,0.11000229410415233,0.15165379094430764,0.06147291539866099
3,0,2743,833.21684,786.7,197.94,1.57,1888.41,2743,878.39,358,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.06154228087736581,0.198843199651716,0.13876040703052728,0.06819279927719771,0.27162193163569626,0.07817006632606295,0.21789409616555083
8,0,2947,169.39749,1183.47,35.12,1.0,2469.58,2919,1710.61,106,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.09311309539912889,0.030070589698672164,0.08603145235892691,0.08917956017971834,0.2918100481761872,0.15223135185740563,0.06451612903225806
3,0,2972,636.67989,4309.04,93.15,1.71,6694.73,2911,1047.88,158,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.3418133266282717,0.09022213469053518,0.15171137835337647,0.24175490444608627,0.2908924065152558,0.09325339439401047,0.09616555082166768
7,0,1387,192.94581000000002,1021.93,204.66,1.29,2791.13,2031,1069.94,209,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.0802594285950721,0.20580887916826468,0.11285846438482885,0.10079112472745053,0.1899518238128011,0.09521656754392445,0.12720632988435787
4,0,1785,599.73459,415.39,121.58,7.14,505.69,6250,493.84,150,1,0,0,1,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.031997307366072494,0.11969151990712427,0.6540240518038852,0.01826108560454886,0.6738930947465015,0.043948024857367374,0.09129640900791236
1,0,2536,360.2029,246.43,39.56,6.6,1006.6,4217,539.56,453,0,0,1,1,0,0,1,3,0,False,False,False,False,False,0.5,0,0,0.01855323442306499,0.03467291366496326,0.6040703052728954,0.036349559551383026,0.44069740766230786,0.048016759055647854,0.27571515520389533
3,0,2443,781.39805,6869.86,277.06,1.06,11966.68,1273,1000.15,271,0,0,1,0,0,0,0,1,0,False,False,True,True,False,0.5,0,0,0.5455766485619393,0.2808557834834617,0.091581868640148,0.43213147952746295,0.10300527643955036,0.089005785398299,0.16494217894096166
1,0,2301,398.20591,1035.42,32.45,1.15,1699.32,2463,320.96,735,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.08133282196629116,0.027302975962186313,0.09990749306197963,0.061364527654337565,0.23950447350309703,0.028563012429573608,0.44735240413877053
5,0,2617,250.91961,599.42,206.47,2.13,1457.33,4975,1102.64,208,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.04664049358589773,0.2076850517761446,0.19056429232192415,0.05262597220446753,0.5276439550355586,0.09812662021854764,0.12659768715763847
